HOY,Altitude,Azimuth
5697.0,32.9318325075,112.690809375
5698.0,41.6821785677,127.677739168
5699.0,48.6037733046,146.234566340
5700.0,52.4939228188,168.740887649
5701.0,52.3205959137,193.038897805
5702.0,48.1356867034,215.264295395
5703.0,41.0189993853,233.494323644
5704.0,32.1542737293,248.239013173
5705.0,22.3861947218,260.715235978
5706.0,12.2720446774,271.992913910
5707.0,2.22242032330,282.902332353
5718.0,2.88829170483,78.0732711225
5719.0,12.9376520484,89.0113306118
5720.0,23.0171697188,100.378083517
5721.0,32.7061686944,113.017335656
5722.0,41.4271793445,128.008565177
5723.0,48.3078538072,146.531704459
5724.0,52.1575645270,168.929957894
5725.0,51.9651308831,193.063200839
5726.0,47.7875545007,215.153845304
5727.0,40.6891813741,233.317072066
5728.0,31.8405339460,248.040265467
5729.0,22.0817531569,260.515314714
5730.0,11.9697186948,271.799884862
5731.0,1.91574447430,282.720400165
5742.0,2.67619804441,78.3618523295
5743.0,12.7312010042,89.3112820460
5744.0,22.8061089898,100.692160505
5745.0,32.4786709020,113.345772384
5746.0,41.1699164954,128.340608774
5747.0,48.0093561771,146.829262084
5748.0,51.8184998602,169.119475228
5749.0,51.6067817723,193.089161709
5750.0,47.4362196682,215.045631506
5751.0,40.3559584792,233.141524870
5752.0,31.5233767803,247.842434360
5753.0,21.7739880093,260.315678269
5754.0,11.6641910681,271.606701586
5755.0,1.60597198200,282.538027234
5766.0,2.46323416063,78.6532985364
5767.0,12.5236653938,89.6137893183
5768.0,22.5936374723,101.008464247
5769.0,32.2493544766,113.675975672
5770.0,40.9104161628,128.673707531
5771.0,47.7083277896,147.127073831
5772.0,51.4768022353,169.309294035
5773.0,51.2456453730,193.116663761
5774.0,47.0817934615,214.939589270
5775.0,40.0194448913,232.967667456
5776.0,31.2029144253,247.645530021
5777.0,21.4630097097,260.116342841
5778.0,11.3555719653,271.413376839
5779.0,1.29321381370,282.355217892
5790.0,2.24942767786,78.9475090055
5791.0,12.3150634848,89.9187410166
5792.0,22.3797687949,101.326869238
5793.0,32.0182350254,114.007801778
5794.0,40.6487052479,129.007700307
5795.0,47.4048169730,147.424977055
5796.0,51.1325457325,169.499271535
5797.0,50.8818188224,193.145590899
5798.0,46.7243876788,214.835651393
5799.0,39.6797558276,232.795481556
5800.0,30.8792604311,247.449559249
5801.0,21.1489301661,259.917321883
5802.0,11.0439730270,271.219921144
5803.0,0.977582345175,282.171974541
5814.0,2.03480528328,79.2443819242
5815.0,12.1054129179,90.2260249629
5816.0,22.1645163888,101.647249564
5817.0,31.7853284761,114.341107172
5818.0,40.3848114616,129.342427317
5819.0,47.0988730404,147.722811890
5820.0,50.7858051132,169.689267813
5821.0,50.5153996068,193.175827729
5822.0,46.3641146299,214.733748443
5823.0,39.3370074750,232.624945435
5824.0,30.5525296432,247.254525603
5825.0,20.8318627055,259.718626200
5826.0,10.7295073140,271.026342866
5827.0,0.659191315494,281.988297718
5838.0,1.81939275671,79.5438144385
5839.0,11.8947307509,90.5355282509
5840.0,21.9478935417,101.969478953
5841.0,31.5506511334,114.675748593
5842.0,40.1187633730,129.677730199
5843.0,46.7905463194,148.020421288
5844.0,50.4366558371,169.879145834
5845.0,50.1464855659,193.207259689
5846.0,46.0010871087,214.633808990
5847.0,38.9913169368,232.456034083
5848.0,30.2228381413,247.060429537
5849.0,20.5119220168,259.520264033
5850.0,10.4122892566,270.832648272
5851.0,0.338155783605,281.804186157
5862.0,1.60321500100,79.8457026836
5863.0,11.6830335030,90.8471372817
5864.0,21.7299134510,102.293430819
5865.0,31.3142197359,115.011583105
5866.0,39.8505904561,130.013452076
5867.0,46.4798881798,148.317651048
5868.0,50.0851740789,170.068771458
5869.0,49.7751748983,193.239773169
5870.0,45.6354183680,214.535759824
5871.0,38.6428021815,232.288719416
5872.0,29.8903031833,246.867268527
5873.0,20.1892240966,259.322241153
5874.0,10.0924346063,270.638841615
5875.0,0.0145920864536,281.619636851
5886.0,1.38629607284,80.1499418138
5887.0,11.4703371980,91.1607377984
5888.0,21.5105892771,102.618978299
5889.0,31.0760515095,115.348468156
5890.0,39.5803231339,130.349437612
5891.0,46.1669510586,148.614349830
5892.0,49.7314367427,170.258013434
5893.0,49.4015661673,193.273255610
5894.0,45.2672220971,214.439526167
5895.0,38.2915819968,232.122970463
5896.0,29.5550431492,246.675037210
5897.0,19.8638861966,259.124560957
5898.0,9.77006038835,270.444925201
5910.0,1.16865921385,80.4564260309
5911.0,11.2566574090,91.4762149189
5912.0,21.2899341952,102.945994304
5913.0,30.8361642209,115.686261627
5914.0,39.3079928200,130.685533063
5915.0,45.8517884835,148.910369176
5916.0,49.3755214765,170.446743402
5917.0,49.0257583073,193.307595604
5918.0,44.8966124025,214.345031872
5919.0,37.9377759443,231.958753553
5920.0,29.2171774903,246.483727515
5921.0,19.5360267734,258.927224564
5922.0,9.44528485698,270.250899467
5934.0,0.950326882086,80.7650486110
5935.0,11.0420093010,91.7934531667
5936.0,21.0679614465,103.274351546
5937.0,30.5945762284,116.024821882
5938.0,39.0336319586,131.021586328
5939.0,45.5344550936,149.205563517
5940.0,49.0175066851,170.634835874
5941.0,48.6478506313,193.342682975
5942.0,44.5237037903,214.252199607
5943.0,37.5815043195,231.796032496
5944.0,28.8768266789,246.293328791
5945.0,19.2057654398,258.730230905
5946.0,9.11822745159,270.056763060
5958.0,0.731320783855,81.0757019296
5959.0,10.8264076753,92.1123365012
5960.0,20.8446843881,103.603922587
5961.0,30.3513065313,116.364007815
5962.0,38.7572740613,131.357446988
5963.0,45.2150066591,149.499790169
5964.0,48.6574715426,170.822168221
5965.0,48.2679428383,193.378408853
5966.0,44.1486111515,214.160951034
5967.0,37.2228881129,231.634768761
5968.0,28.5341121614,246.103827948
5969.0,18.8732229193,258.533576827
5970.0,8.78900875514,269.862512914
5982.0,0.511661905811,81.3882774857
5983.0,10.6098670119,92.4327483451
5984.0,20.6201165433,103.934579865
5985.0,30.1063748178,116.703678896
5986.0,38.4789537424,131.692966347
5987.0,44.8935000984,149.792909337
5988.0,48.2954960034,171.008620645
5989.0,47.8861350210,193.414665737
5990.0,43.7714497485,214.071206981
5991.0,36.8620489745,231.474921646
5992.0,28.1891563142,245.915209579
5993.0,18.5385210009,258.337257190
5994.0,8.45775045392,269.668144329
6006.0,0.291370547389,81.7026659245
6007.0,10.3924015132,92.7545716123
6008.0,20.3942716492,104.266195735
6009.0,29.8598015110,117.043695211
6010.0,38.1987067519,132.027997467
6011.0,44.5699934935,150.084784099
6012.0,47.9316608126,171.194076148
6013.0,47.5025276748,193.451347554
6014.0,43.3923352049,213.982887595
6015.0,36.4991091815,231.316448448
6016.0,27.8420824010,245.727456094
6017.0,18.2017824975,258.141264958
6018.0,8.12457529898,269.473651054
6030.0,0.0704663535433,82.0187570593
6031.0,10.1740251463,93.0776887328
6032.0,20.1671637052,104.598642498
6033.0,29.6116078135,117.383917503
6034.0,37.9165700060,132.362395196
6035.0,44.2445461038,150.375280397
6036.0,47.5660475157,171.378420505
6037.0,47.1172217057,193.488349705
6038.0,43.0113834954,213.895912493
6039.0,36.1341916072,231.159304624
6040.0,27.4930145329,245.540547848
6041.0,17.8631312051,257.945591308
6042.0,7.78960706883,269.279025370
6055.0,9.95475168590,93.4019816776
6056.0,19.9388070191,104.931792432
6057.0,29.3618157502,117.724207213
6058.0,37.6325816163,132.696016201
6059.0,43.9172183781,150.664267015
6060.0,47.1987384674,171.561542220
6061.0,46.7303184391,193.525569108
6062.0,42.6287109389,213.810200900
6063.0,35.7674196936,231.003443946
6064.0,27.1420776310,245.354463267
6065.0,17.5226918634,257.750225720
6066.0,7.45297053369,269.084258167
6079.0,9.73459475656,93.7273319825
6080.0,19.7092162536,105.265517827
6081.0,29.1104482097,118.064426510
6082.0,37.3467809158,133.028718985
6083.0,43.5880719655,150.951615559
6084.0,46.8298168392,171.743332492
6085.0,46.3419196288,193.562904228
6086.0,42.2444341921,213.725671785
6087.0,35.3989174246,230.848818654
6088.0,26.7893973895,245.169178975
6089.0,17.1805901190,257.555156081
6090.0,7.11479142068,268.889339034
6103.0,9.51356787520,94.0536207703
6104.0,19.4784064709,105.599691008
6105.0,28.8575289840,118.404438329
6106.0,37.0592084846,133.360363910
6107.0,43.2571697241,151.237200432
6108.0,46.4593666271,171.923685163
6109.0,45.9521274656,193.600255113
6110.0,41.8586702441,213.642243981
6111.0,35.0288093026,230.695379607
6112.0,26.4351002423,244.984669913
6113.0,16.8369524891,257.360368781
6114.0,6.77519638031,268.694256341
6127.0,9.29168449315,94.3807287727
6128.0,19.2463931777,105.934184367
6129.0,28.6030828068,118.744106406
6130.0,36.7699061725,133.690813218
6131.0,42.9245757287,151.520898802
6132.0,46.0874726577,172.102496681
6133.0,45.5610445859,193.637523413
6134.0,41.4715364132,213.559836303
6135.0,34.6572203260,230.543076417
6136.0,26.0793133305,244.800909468
6137.0,16.4919063270,257.165848814
6138.0,6.43431295368,268.498997325
6151.0,9.06895803831,94.7085363521
6152.0,19.0131923682,106.268870390
6153.0,28.3471353906,119.083295301
6154.0,36.4789171202,134.019931040
6155.0,42.5903552775,151.802590573
6156.0,45.7142205938,172.279666050
6157.0,45.1687740803,193.674612397
6158.0,41.0831503437,213.478367654
6159.0,34.2842759682,230.391857595
6160.0,25.7221644706,244.617869588
6161.0,16.1455797882,256.971579878
6162.0,6.09226954057,268.303548176
6175.0,8.84540195730,95.0369235223
6176.0,18.7788205674,106.603621683
6177.0,28.0897134619,119.421870437
6178.0,36.1862857792,134.347583410
6179.0,42.2545748969,152.082158350
6180.0,45.3396969399,172.455094780
6181.0,44.7754195019,193.711426977
6182.0,40.6936300033,213.397757135
6183.0,33.9101021585,230.241670680
6184.0,25.3637821255,244.435520901
6185.0,15.7981017977,256.777544469
6186.0,5.74919536795,268.107894127
6199.0,8.62102975756,95.3657699687
6200.0,18.5432948731,106.938310996
6201.0,27.8308447955,119.759698121
6202.0,35.8920579299,134.673638278
6203.0,41.9173023456,152.359487407
6204.0,44.9639890461,172.628686841
6205.0,44.3810848739,193.747873709
6206.0,40.3030936820,213.317924133
6207.0,33.5348252639,230.092462367
6208.0,25.0042953754,244.253832836
6209.0,15.4496020183,256.583723987
6210.0,5.40522045904,267.912019538
6223.0,8.39585504967,95.6949550692
6224.0,18.3066329980,107.272811256
6225.0,27.5705582478,120.096645575
6226.0,35.5962806979,134.997965513
6227.0,41.5786066178,152.634465645
6228.0,44.5871851121,172.800348612
6229.0,43.9858746977,193.783860811
6230.0,39.9116599906,213.238788420
6231.0,33.1585720715,229.944178634
6232.0,24.6438338900,244.072773734
6233.0,15.1002108190,256.390098831
6234.0,5.06047560239,267.715907991
6247.0,8.16989158972,96.0243579146
6248.0,18.0688533103,107.606995585
6249.0,27.3088837881,120.432580962
6250.0,35.2990025695,135.320436915
6251.0,41.2385579446,152.906983556
6252.0,44.2093741898,172.969988835
6253.0,43.5898939594,193.819298164
6254.0,39.5194478594,213.160270234
6255.0,32.7814697721,229.796764864
6256.0,24.2825279015,243.892310965
6257.0,14.7500592436,256.196648499
6258.0,4.71509232111,267.519542375
6271.0,7.94315332195,96.3538573292
6272.0,17.8299748750,107.940737331
6273.0,27.0458525297,120.767373412
6274.0,35.0002734056,135.640926213
6275.0,40.8972277955,153.176934189
6276.0,43.8306461857,173.137518564
6277.0,43.1932481366,193.854097321
6278.0,39.1265765375,213.082290363
6279.0,32.4036459445,229.650165957
6280.0,23.9205081777,243.712411039
6281.0,14.3992789803,256.003351688
6282.0,4.36920284179,267.322904984
6295.0,7.71565442168,96.6833318922
6296.0,17.5900174938,108.273910091
6297.0,26.7814967595,121.100893049
6298.0,34.7001444542,135.959309078
6299.0,40.5546888784,153.444213105
6300.0,43.4510918627,173.302851122
6301.0,42.7960432040,193.888171509
6302.0,38.7331655915,213.004770223
6303.0,32.0252285394,229.504326453
6304.0,23.5579059959,243.533039718
6305.0,14.0480023305,255.810186394
6306.0,4.02294006306,267.125977606
6319.0,7.48740933855,97.0126599591
6320.0,17.3490017450,108.606387739
6321.0,26.5158499667,121.433011013
6322.0,34.3986683620,136.275463116
6323.0,40.2110151385,153.708718344
6324.0,43.0708028404,173.465902051
6325.0,42.3983856386,193.921435632
6326.0,38.3393349040,212.927631934
6327.0,31.6463458642,229.359190632
6328.0,23.1948531164,243.354162127
6329.0,13.6963621774,255.617130013
6330.0,3.67643752351,266.928741617
6343.0,7.25843284023,97.3417196840
6344.0,17.1069490234,108.938044454
6345.0,26.2489468706,121.763599489
6346.0,34.0958991849,136.589267879
6347.0,39.8662817574,153.970350385
6348.0,42.6898715960,173.626589073
6349.0,42.0003824237,193.953806275
6350.0,37.9452046717,212.850798385
6351.0,31.2671265673,229.214702633
6352.0,22.8314817562,243.175742863
6353.0,13.3444919544,255.424159439
6354.0,3.32982936882,266.731178081
6367.0,7.02874005649,97.6703890434
6368.0,16.8638815796,109.268754745
6369.0,25.9808234477,122.092531729
6370.0,33.7918923972,136.900604864
6371.0,39.5205651501,154.229012108
6372.0,42.3083914630,173.784832046
6373.0,41.6021410527,193.985201706
6374.0,37.5508954033,212.774193311
6375.0,30.8876996221,229.070806552
6376.0,22.4679245620,242.997746101
6377.0,12.9925256129,255.231251167
6378.0,2.98325031780,266.533267842
6391.0,6.79834652386,97.9985458603
6392.0,16.6198225592,109.598393484
6393.0,25.7115169576,122.419682082
6394.0,33.4867049005,137.209357513
6395.0,39.1739429628,154.484608765
6396.0,41.9264566303,173.940552924
6397.0,41.2037695309,194.015541878
6398.0,37.1565279153,212.697741351
6399.0,30.5081943109,228.927446549
6400.0,22.1043145832,242.820135704
6401.0,12.6405975889,255.038381393
6402.0,2.63683562723,266.334991627
6415.0,6.56726823085,98.3260678295
6416.0,16.3747960415,109.926835929
6417.0,25.4410659687,122.744926016
6418.0,33.1803950306,137.515411221
6419.0,38.8264940688,154.737047937
6420.0,41.5441621398,174.093675724
6421.0,40.8053763770,194.044748437
6422.0,36.7622233289,212.621368117
6423.0,30.1287402076,228.784566948
6424.0,21.7407852434,242.642875331
6425.0,12.2888427688,254.845526119
6426.0,2.29072105525,266.136330143
6439.0,6.33552166374,98.6528325454
6440.0,16.1288270791,110.253957762
6441.0,25.1695103829,123.068140150
6442.0,32.8730225649,137.818653333
6443.0,38.4782985641,154.986239510
6444.0,41.1616038835,174.244126492
6445.0,40.4070706232,194.072744721
6446.0,36.3681030639,212.545000255
6447.0,29.7494671604,228.642112340
6448.0,21.3774703121,242.465928537
6449.0,11.9373964538,254.652661251
6450.0,1.9450428231,265.937264184
6463.0,6.10312385299,98.9787175296
6464.0,15.8819417362,110.579635117
6465.0,24.8968914594,123.389202278
6466.0,32.5646487277,138.118973155
6467.0,38.1294377625,155.232095641
6468.0,40.7788785995,174.391833269
6469.0,40.0089618140,194.099455772
6470.0,35.9742888327,212.468565509
6471.0,29.3705052724,228.500027673
6472.0,21.0145038737,242.289258888
6473.0,11.5863943230,254.459762707
6474.0,1.59993757501,265.737774727
6487.0,5.87009242038,99.3036002619
6488.0,15.6341671273,110.903744614
6489.0,24.6232518385,123.707991397
6490.0,32.2553361955,138.416261952
6491.0,37.7799941900,155.474530732
6492.0,40.3960838675,174.536726068
6493.0,39.6111600038,194.124808340
6494.0,35.5809026326,212.391992777
6495.0,28.9919848821,228.358258359
6496.0,20.6520202968,242.112830058
6497.0,11.2359723948,254.266806516
6498.0,1.25554233609,265.537843043
6511.0,5.63644562676,99.6273582117
6512.0,15.3855314563,111.226163394
6513.0,24.3486355641,124.024387744
6514.0,31.9451491015,138.710412956
6515.0,37.4300515785,155.713461405
6516.0,40.0133181027,174.678736852
6517.0,39.2137757531,194.148730896
6518.0,35.1880667361,212.315212172
6519.0,28.6140365417,228.216750362
6520.0,20.2901542013,241.936605939
6521.0,10.8862669863,254.073768929
6522.0,0.911994468066,265.337450804
6535.0,5.40220242053,99.9498688723
6536.0,15.1360640549,111.546769160
6537.0,24.0730881063,124.338272817
6538.0,31.6341530389,139.001321376
6539.0,37.0796948585,155.948806479
6540.0,39.6306805495,174.817799507
6541.0,38.8169201228,194.171153641
6542.0,34.7959036808,212.238155087
6543.0,28.2367909946,228.075450295
6544.0,19.9290404236,241.760550745
6545.0,10.5374146714,253.880626519
6546.0,0.569431622527,265.136580188
6559.0,5.16738248675,100.271009797
6560.0,14.8857954212,111.865440210
6561.0,23.7966563822,124.649529419
6562.0,31.3224150639,139.288884404
6563.0,36.7290101515,156.180486952
6564.0,39.2482712735,174.953849834
6565.0,38.4207046680,194.192008522
6566.0,34.4045362565,212.160754246
6567.0,27.8603791506,227.934305514
6568.0,19.5688139806,241.584629116
6569.0,10.1895522361,253.687356292
6570.0,0.227991691798,264.935213991
6583.0,4.93200629694,100.590658635
6584.0,14.6347572580,112.182055481
6585.0,23.5193887778,124.958041682
6586.0,31.0100036976,139.573001224
6587.0,36.3780847617,156.408425982
6588.0,38.8661911527,175.086825532
6589.0,38.0252414287,194.211229248
6590.0,34.0140874910,212.082943770
6591.0,27.4849320603,227.793264211
6592.0,19.2096100318,241.408806224
6593.0,9.84281663162,253.493935790
6607.0,4.69609515954,100.908693176
6608.0,14.3829825116,112.496494590
6609.0,23.2413351677,125.263695109
6610.0,30.6969889275,139.853573027
6611.0,36.0270071668,156.632548879
6612.0,38.4845418676,175.216666191
6613.0,37.6306429207,194.228751305
6614.0,33.6246806345,212.004659232
6615.0,27.1105808864,227.652275507
6616.0,18.8515638387,241.233047878
6617.0,9.49734492598,253.300343202
6631.0,4.45967127092,101.224991389
6632.0,14.1305054096,112.808637881
6633.0,22.9625469347,125.566376610
6634.0,30.3834422080,140.130503025
6635.0,35.6758670078,156.852783088
6636.0,38.1034258900,175.343313287
6637.0,37.2370221227,194.244511984
6638.0,33.2364391409,211.925837723
6639.0,26.7374568745,227.511289543
6640.0,18.4948107231,241.057320628
6641.0,9.15327425198,253.106557473
6655.0,4.22275776695,101.539431467
6656.0,13.8773614995,113.118366468
6657.0,22.6830769896,125.865974540
6658.0,30.0694364600,140.403696460
6659.0,35.3247550785,157.069058187
6660.0,37.7229464706,175.466710179
6661.0,36.8444924635,194.258450398
6662.0,32.8494866484,211.846417904
6663.0,26.3656913202,227.370257572
6664.0,18.1394860222,240.881591868
6665.0,8.8107417534,252.912558410
6679.0,3.98537877502,101.851891876
6680.0,13.6235876856,113.425562287
6681.0,22.4029797883,126.162378740
6682.0,29.7550460699,140.673060631
6683.0,34.9737633136,157.281305883
6684.0,37.3432076254,175.586802116
6685.0,36.4531678061,194.270507512
6686.0,32.4639469571,211.766340075
6687.0,25.9954155357,227.229132052
6688.0,17.7857250422,240.705829947
6689.0,8.46988452830,252.718326797
6703.0,3.74755946650,102.162251403
6704.0,13.3692222674,113.730108143
6705.0,22.1223113500,126.455480579
6706.0,29.4403468878,140.938504907
6707.0,34.6229847765,157.489460009
6708.0,36.9643141206,175.703536239
6709.0,36.0631624306,194.280626170
6710.0,32.0799440047,211.685546233
6711.0,25.6267608131,227.087866737
6712.0,17.4336630088,240.530004267
6713.0,8.13083956964,252.523844500
6727.0,3.50932610948,102.470389210
6728.0,13.1143049760,114.031887768
6729.0,21.8411292738,126.745172998
6730.0,29.1254162243,141.199940750
6731.0,34.2725136452,157.693456529
6732.0,36.5863714565,175.816861595
6733.0,35.6745910147,194.288751125
6734.0,31.6976018404,211.603980134
6735.0,25.2598583858,226.946416765
6736.0,17.0834350162,240.354085393
6737.0,7.79374370315,252.329094584
6751.0,3.27070612166,102.776184884
6752.0,12.8588770109,114.330785869
6753.0,21.5594927539,127.031350557
6754.0,28.8103328467,141.457281737
6755.0,33.9224451986,157.893233543
6756.0,36.2094858494,175.926729148
6757.0,35.2875686131,194.294829074
6758.0,31.3170445963,211.521587358
6759.0,24.8948393876,226.804738752
6760.0,16.7351759726,240.178045153
6761.0,7.45873352248,252.134061418
6775.0,3.03172812337,103.079518496
6776.0,12.6029810758,114.626688189
6777.0,21.2774625946,127.313909479
6778.0,28.4951769744,141.710443589
6779.0,33.5728758000,158.088731294
6780.0,35.8337642123,176.033091794
6781.0,34.9022106338,194.298808695
6782.0,30.9383964562,211.438315370
6783.0,24.5318348099,226.662790881
6784.0,16.3890205439,240.001856746
6785.0,7.12594532152,251.938730791
6799.0,2.79242199055,103.380270660
6800.0,12.3466614138,114.919481566
6801.0,20.9951012238,127.592747702
6802.0,28.1800302723,141.959344192
6803.0,33.2239028810,158.279892184
6804.0,35.4593141347,176.135904387
6805.0,34.5186328134,194.300640678
6806.0,30.5617816230,211.354113587
6807.0,24.1709754556,226.520532995
6808.0,16.0451030953,239.825494844
6809.0,6.79551502397,251.743090021
6823.0,2.55281890746,103.678322591
6824.0,12.0899638417,115.209053989
6825.0,20.7124727052,127.867764926
6826.0,27.8649758443,142.203903630
6827.0,32.8756249236,158.466660785
6828.0,35.0862438594,176.235123756
6829.0,34.1369511901,194.300277773
6830.0,30.1873242832,211.268933440
6831.0,23.8123918919,226.377926679
6832.0,15.7035576292,239.648935696
6833.0,6.46757811020,251.547128063
6847.0,2.31295141906,103.973556171
6848.0,11.8329357837,115.495294665
6849.0,20.4296427500,128.138862665
6850.0,27.5500982242,142.444044216
6851.0,32.5281414405,158.648983854
6852.0,34.7146622598,176.330708732
6853.0,33.7572820742,194.297674825
6854.0,29.8151485698,211.182728439
6855.0,23.4562143999,226.234935358
6856.0,15.3645177219,239.472157230
6857.0,6.14226954136,251.350835625
6871.0,2.07285348293,104.265854012
6872.0,11.5756263030,115.778094076
6873.0,20.1466787257,128.405944302
6874.0,27.2354833666,142.679690517
6875.0,32.1815529554,158.826810358
6876.0,34.3446788131,176.422620178
6877.0,33.3797420175,194.292788820
6878.0,29.4453785221,211.095454241
6879.0,23.1025729223,226.091524379
6880.0,15.0281164575,239.295139155
6881.0,5.81972368095,251.154205274
6895.0,1.83256052042,104.555099520
6896.0,11.3180861333,116.057344052
6897.0,19.8636496652,128.668915137
6898.0,26.9212186352,142.910769396
6899.0,31.8359609807,159.000091494
6900.0,33.9764035743,176.510821020
6901.0,33.0044477802,194.285578930
6902.0,29.0781380442,211.007068712
6903.0,22.7515970093,225.947661101
6904.0,14.6944863593,239.117863060
6905.0,5.50007421374,250.957231541
6919.0,1.59210946691,104.841176970
6920.0,11.0603677080,116.332937827
6921.0,19.5806262727,128.927682446
6922.0,26.6073927906,143.137210037
6923.0,31.4914679945,159.168780706
6924.0,33.6099471469,176.595276274
6925.0,32.6315162958,194.276006556
6926.0,28.7135508608,210.917531992
6927.0,22.4034157613,225.803314982
6928.0,14.3637593194,238.940312518
6929.0,5.18345406233,250.759911033
6943.0,1.35153882106,105.123971568
6944.0,10.8025251883,116.604770116
6945.0,19.2976809292,129.182155534
6946.0,26.2940959757,143.358943987
6947.0,31.1481774157,159.332833722
6948.0,33.2454206524,176.675953086
6949.0,32.2610646341,194.264035375
6950.0,28.3517404718,210.826806563
6951.0,22.0581577705,225.658457659
6952.0,14.0360665255,238.762473177
6953.0,4.86999530140,250.562242537
6967.0,1.11088869273,105.403369527
6968.0,10.5446144896,116.872737177
6969.0,19.0148876951,129.432245792
6970.0,25.9814197004,143.575905190
6971.0,30.8061935781,159.492208570
6972.0,32.8829356984,176.752820768
6973.0,31.8932099627,194.249631390
6974.0,27.9928301032,210.734857309
6975.0,21.7159510604,225.513063039
6976.0,13.7115383868,238.584332860
6977.0,4.55982906971,250.364227119
6991.0,0.870200849446,105.679258139
6992.0,10.2866933053,117.136736881
6993.0,18.7323223112,129.677866748
6994.0,25.6694568234,143.788030020
6995.0,30.4656217024,159.646865613
6996.0,32.5226043449,176.825850828
6997.0,31.5280695060,194.232762973
6998.0,27.6369426583,210.641651584
6999.0,21.3769230225,225.367107377
7000.0,13.3903044566,238.405881656
7001.0,4.25308548012,250.165868228
7015.0,0.629518761107,105.951525848
7016.0,10.0288211295,117.396668780
7017.0,18.4500621982,129.918934129
7018.0,25.3583015333,143.995257324
7019.0,30.1265678669,159.796767576
7020.0,32.1645390681,176.895017017
7021.0,31.1657605026,194.213400916
7022.0,27.2842006649,210.547159269
7023.0,21.0412003529,225.220569353
7024.0,13.0724933544,238.227112016
7025.0,3.94989352775,249.967171793
7039.0,0.38888764286,106.220062325
7040.0,9.77105927651,117.652434180
7041.0,18.1681864530,130.155365914
7042.0,25.0480493271,144.197528453
7043.0,29.7891389762,159.941879574
7044.0,31.8088527237,176.960295360
7045.0,30.8064001610,194.191518479
7046.0,26.9347262222,210.451352839
7047.0,20.7089089851,225.073430156
7048.0,12.7582326858,238.048018834
7049.0,3.65038099647,249.768146317
7063.0,0.148354495783,106.484758540
7064.0,9.51347089873,117.903936208
7065.0,17.8867758430,130.387082387
7066.0,24.7387969870,144.394787304
7067.0,29.4534427285,160.082169146
7068.0,31.4556585079,177.021664198
7069.0,30.4501056137,194.167091433
7070.0,26.5886409452,210.354207417
7071.0,20.3801740233,224.925673556
7072.0,12.4476489609,237.868599538
7073.0,3.35467436390,249.568802969
7088.0,9.25612100136,118.151079881
7089.0,17.6059127987,130.614006196
7090.0,24.4306425551,144.586980351
7091.0,29.1195875811,160.217606283
7092.0,31.1050699164,177.079104225
7093.0,30.0969938690,194.140098110
7094.0,26.2460659080,210.255700838
7095.0,20.0551196729,224.777285975
7096.0,12.1408675116,237.688854172
7097.0,3.06289870517,249.369155669
7112.0,8.99907645461,118.393772179
7113.0,17.3256814023,130.836062407
7114.0,24.1236853059,144.774056687
7115.0,28.7876827136,160.348163459
7116.0,30.7572007021,177.132598530
7117.0,29.7471817617,194.110519449
7118.0,25.9071215852,210.155813698
7119.0,19.7338691703,224.628256560
7120.0,11.8380124076,237.508785469
7121.0,2.77517759563,249.169221172
7136.0,8.74240600288,118.631922110
7137.0,17.0461673749,131.053178553
7138.0,23.8180257163,144.955968057
7139.0,28.4578379900,160.473815663
7140.0,30.4121648309,177.182132628
7141.0,29.4007859023,194.078339034
7142.0,25.5719277922,210.054529415
7143.0,19.4165447113,224.478577248
7144.0,11.5392063722,237.328398932
7145.0,2.49163301279,248.969019147
7160.0,8.48618027086,118.865440777
7161.0,16.7674580602,131.265284692
7162.0,23.5137654343,145.132668890
7163.0,28.1301639184,160.594540424
7164.0,30.0700764363,177.227694502
7165.0,29.0579226240,194.043543143
7166.0,25.2406036239,209.951834275
7167.0,19.1032673790,224.328242828
7168.0,11.2445706963,237.147702901
7169.0,2.21238523766,248.768572248
7184.0,8.23047176642,119.094241452
7185.0,16.4896424057,131.472313452
7186.0,23.2110072442,145.304116336
7187.0,27.8047716089,160.710317843
7188.0,29.7310497713,177.269274637
7189.0,28.7187079290,194.006120784
7190.0,24.9132673927,209.847717480
7191.0,18.7941570701,224.177250999
7192.0,10.9542251525,236.966708617
7193.0,1.93755275580,248.567906181
7208.0,7.97535487999,119.318239635
7209.0,16.2128109401,131.674200084
7210.0,22.9098550300,145.470270296
7211.0,27.4817727295,160.821130621
7212.0,29.3951991597,177.306866053
7213.0,28.3832574330,193.966063735
7214.0,24.5900365649,209.742171195
7215.0,18.4893324216,224.025602429
7216.0,10.6682879094,236.785430284
7217.0,1.66725215839,248.367049768
7232.0,7.72090588047,119.537353120
7233.0,15.9370557489,131.870882511
7234.0,22.6104137362,145.631093452
7235.0,27.1612794604,160.926964081
7236.0,29.0626389452,177.340464335
7237.0,28.0516863085,193.923366579
7238.0,24.2710276967,209.635190590
7239.0,18.1889107357,223.873300800
7240.0,10.3868754445,236.603885124
7241.0,1.40159804340,248.166034998
7256.0,7.46720290742,119.751502062
7257.0,15.6624704454,132.062301367
7258.0,22.3127893260,145.786551295
7259.0,26.8434044455,161.027806194
7260.0,28.7334834391,177.370067666
7261.0,27.7241092270,193.878026736
7262.0,23.9563563689,209.526773874
7263.0,17.8930079054,223.720352856
7264.0,10.1101024585,236.422093426
