0,MULTI_RES,SINGLE_RES,HOTEL,OFFICE,RETAIL,FOODSTORE,RESTAURANT,INDUSTRIAL,SCHOOL,HOSPITAL,GYM
300,0.8,0.8,0.32,0.08,0.08,0.08,0.8,0.16,0.08,0.68,0.08
301,0.4,0.4,0.32,0.08,0.08,0.08,0.752,0.16,0.08,0.6,0.64
302,0.4,0.4,0.32,0.08,0.08,0.08,0.116,0.16,0.08,0.6,0.8
303,0.4,0.4,0.32,0.08,0.08,0.08,0.08,0.16,0.08,0.6,0.8
304,0.8,0.8,0.32,0.08,0.08,0.08,0.08,0.16,0.08,0.6,0.64
305,0.8,0.8,0.368,0.08,0.08,0.08,0.08,0.16,0.08,0.68,0.4
306,0.8,0.8,0.368,0.08,0.08,0.08,0.32,0.16,0.08,0.56,0.64
307,0.8,0.8,0.368,0.08,0.08,0.08,0.368,0.16,0.08,0.4,0.64
308,0.4,0.4,0.32,0.08,0.08,0.08,0.392,0.16,0.08,0.32,0.64
309,0.4,0.4,0.464,0.08,0.08,0.08,0.728,0.16,0.08,0.24,0.4
310,0.4,0.4,0.608,0.08,0.08,0.08,0.568,0.16,0.08,0.16,0.4
311,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
312,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
313,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
314,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
315,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
316,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
317,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
318,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
319,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
320,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
321,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
322,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
323,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
324,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
325,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
326,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
327,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
328,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
329,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
330,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
331,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
332,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
333,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
334,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
335,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
336,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
337,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
338,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
339,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
340,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
341,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
342,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
343,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
344,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
345,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
346,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
347,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
348,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
349,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
350,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
351,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
352,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
353,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
354,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
355,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
356,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
357,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
358,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
359,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
360,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
361,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
362,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
363,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
364,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
365,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
366,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
367,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
368,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
369,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
370,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
371,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
372,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
373,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
374,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
375,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
376,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
377,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
378,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
379,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
380,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
381,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
382,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
383,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
384,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
385,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
386,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
387,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
388,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
389,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
390,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
391,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
392,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
393,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
394,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
395,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
396,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
397,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
398,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
399,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
400,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
401,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
402,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
403,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
404,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
405,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
406,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
407,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
408,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
409,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
410,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
411,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
412,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
413,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
414,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
415,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
416,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
417,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
418,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
419,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
420,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
421,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
422,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
423,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
424,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
425,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
426,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
427,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
428,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
429,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
430,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
431,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
432,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
433,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
434,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
435,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
436,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
437,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
438,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.16,0.08,0.2,0.08
439,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.16,0.08,0.68,0.4
440,0.4,0.4,0.368,0.08,0.8,0.8,0.32,0.16,0.08,0.6,0.64
441,0.4,0.4,0.32,0.08,0.8,0.8,0.32,0.16,0.08,0.6,0.8
442,0.4,0.4,0.32,0.08,0.8,0.8,0.32,0.16,0.08,0.6,0.8
443,0.8,0.8,0.32,0.08,0.8,0.8,0.392,0.16,0.08,0.6,0.64
444,0.8,0.8,0.32,0.08,0.8,0.8,0.8,0.16,0.08,0.68,0.08
445,0.4,0.4,0.32,0.08,0.8,0.8,0.752,0.16,0.08,0.6,0.64
446,0.4,0.4,0.32,0.08,0.8,0.8,0.116,0.16,0.08,0.6,0.8
447,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.16,0.08,0.6,0.8
448,0.8,0.8,0.32,0.08,0.8,0.8,0.08,0.16,0.08,0.6,0.64
449,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.16,0.08,0.68,0.4
450,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.16,0.08,0.56,0.64
451,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.16,0.08,0.4,0.64
452,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.16,0.08,0.32,0.64
453,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.16,0.08,0.24,0.4
454,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
455,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
456,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
457,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
458,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
459,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
460,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
461,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
462,0.4,0.4,0.32,0.08,0.08,0.08,0.08,0.16,0.08,0.2,0.08
463,0.8,0.8,0.368,0.08,0.08,0.08,0.08,0.16,0.08,0.68,0.4
464,0.4,0.4,0.368,0.08,0.08,0.08,0.32,0.16,0.08,0.6,0.64
465,0.4,0.4,0.32,0.08,0.08,0.08,0.32,0.16,0.08,0.6,0.8
466,0.4,0.4,0.32,0.08,0.08,0.08,0.32,0.16,0.08,0.6,0.8
467,0.8,0.8,0.32,0.08,0.08,0.08,0.392,0.16,0.08,0.6,0.64
468,0.8,0.8,0.32,0.08,0.08,0.08,0.8,0.16,0.08,0.68,0.08
469,0.4,0.4,0.32,0.08,0.08,0.08,0.752,0.16,0.08,0.6,0.64
470,0.4,0.4,0.32,0.08,0.08,0.08,0.116,0.16,0.08,0.6,0.8
471,0.4,0.4,0.32,0.08,0.08,0.08,0.08,0.16,0.08,0.6,0.8
472,0.8,0.8,0.32,0.08,0.08,0.08,0.08,0.16,0.08,0.6,0.64
473,0.8,0.8,0.368,0.08,0.08,0.08,0.08,0.16,0.08,0.68,0.4
474,0.8,0.8,0.368,0.08,0.08,0.08,0.32,0.16,0.08,0.56,0.64
475,0.8,0.8,0.368,0.08,0.08,0.08,0.368,0.16,0.08,0.4,0.64
476,0.4,0.4,0.32,0.08,0.08,0.08,0.392,0.16,0.08,0.32,0.64
477,0.4,0.4,0.464,0.08,0.08,0.08,0.728,0.16,0.08,0.24,0.4
478,0.4,0.4,0.608,0.08,0.08,0.08,0.568,0.16,0.08,0.16,0.4
479,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
480,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
481,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
482,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
483,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
484,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
485,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
486,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
487,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
488,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
489,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
490,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
491,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
492,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
493,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
494,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
495,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
496,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
497,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
498,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
499,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
500,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
501,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
502,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
503,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
504,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
505,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
506,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
507,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
508,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
509,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
510,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
511,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
512,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
513,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
514,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
515,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
516,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
517,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
518,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
519,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
520,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
521,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
522,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
523,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
524,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
525,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
526,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
527,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
528,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
529,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
530,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
531,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
532,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
533,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
534,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
535,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
536,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
537,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
538,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
539,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
540,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
541,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
542,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
543,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
544,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
545,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
546,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
547,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
548,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
549,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
550,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
551,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
552,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
553,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
554,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
555,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
556,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
557,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
558,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
559,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
560,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
561,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
562,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
563,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
564,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
565,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
566,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
567,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
568,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
569,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
570,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
571,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
572,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
573,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
574,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
575,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
576,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
577,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
578,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
579,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
580,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
581,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.4,0.08,0.16,0.08
582,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.64,0.08,0.2,0.08
583,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.8,0.16,0.68,0.4
584,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.8,0.32,0.6,0.64
585,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.64,0.64,0.6,0.8
586,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.8,0.64,0.6,0.8
587,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.4,0.32,0.6,0.64
588,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.64,0.16,0.68,0.08
589,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.8,0.32,0.6,0.64
590,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.8,0.64,0.6,0.8
591,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.64,0.64,0.6,0.8
592,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.64,0.16,0.6,0.64
593,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.64,0.08,0.68,0.4
594,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.4,0.08,0.56,0.64
595,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.4,0.08,0.4,0.64
596,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.4,0.08,0.32,0.64
597,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.4,0.08,0.24,0.4
598,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.16,0.08,0.16,0.4
599,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.16,0.08,0.16,0.08
600,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
601,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.16,0.08,0.16,0.08
