HOY,x,y,z
3175.0,187297.857061855,19495.0174883294,67375.492823182
3176.0,172838.773649025,-15424.9283364527,99442.5960507696
3177.0,146603.274052453,-46394.1246696985,127886.923620962
3178.0,110380.596374487,-71301.0690224619,150772.283594389
3179.0,66640.3404501453,-88447.6281238129,166541.532669663
3180.0,18364.0943386914,-96664.7072312987,174122.641879243
3181.0,-31157.8081247978,-95391.8540294327,173001.691256721
3182.0,-78550.5445109369,-84715.3769210559,163257.823304608
3183.0,-120584.791159143,-65362.3852227289,145557.778009632
3184.0,-154396.767567301,-38651.1627783984,121110.386757894
3185.0,-177683.344136673,-6401.26210518746,91584.1310482842
3186.0,-188858.920744934,29190.5493875197,58993.3884559395
3187.0,-187163.390365801,65700.0333257084,25561.1214108342
3197.0,177557.401993206,92031.8510137911,1872.80442077973
3198.0,188724.530576327,56511.0034252616,34489.9702901433
3199.0,187029.79768732,20073.1764978777,67947.9386171873
3200.0,172590.22525002,-14796.9437113813,99968.318006005
3201.0,146391.309717904,-45721.8008691679,128370.952182948
3202.0,110219.761550821,-70592.9722749724,151222.473293704
3203.0,66541.6547538359,-87714.8132767763,166968.0200351
3204.0,18334.2965051932,-95919.9559089068,174537.146848724
3205.0,-31116.7204177506,-94648.7946215178,173416.710230408
3206.0,-78441.4485193603,-83987.5469937687,163685.769400257
3207.0,-120415.237679915,-64662.3008569646,146010.127670559
3208.0,-154178.458366559,-37989.4588191098,121596.891384371
3209.0,-177431.324362818,-5785.96238289315,92112.1478099396
3210.0,-188590.542060312,29754.5817811368,59567.3762090238
3211.0,-186897.116255447,66211.4280425637,26182.3362586751
3221.0,177305.150443687,92501.4794445592,2521.88951169589
3222.0,188456.994620705,57030.8013218942,35092.0059146565
3223.0,186765.383004544,20644.3095454415,68501.8554096019
3224.0,172347.108925158,-14176.8760804222,100476.31676042
3225.0,146186.190621894,-45058.5977366649,128838.350041689
3226.0,110066.713301246,-69895.4299499371,151657.33577765
3227.0,66451.1600497185,-86994.1182270132,167380.60437802
3228.0,18312.5290983705,-95188.9138080322,174939.195053791
3229.0,-31068.316929506,-93920.9486455306,173820.640571514
3230.0,-78326.2563390716,-83276.246076931,164103.822037271
3231.0,-120241.228567346,-63979.7820119337,146453.523161175
3232.0,-153957.641998913,-37346.0066109804,122075.059944065
3233.0,-177178.919470574,-5189.20329404671,92632.0822631825
3234.0,-188323.927542445,30300.201677609,60133.1530296227
3235.0,-186634.634564211,66704.9463244571,26794.8375052877
3245.0,177052.670703468,92964.6087014038,3151.71790682695
3246.0,188191.379960544,57543.9302592318,35674.9295565759
3247.0,186504.907249292,21208.1969554026,69037.17805526
3248.0,172109.678074796,-13564.9983814122,100966.57631069
3249.0,145988.111888487,-44404.8317966028,129289.141463427
3250.0,109921.575050488,-69208.789473055,152076.92395
3251.0,66368.8995813873,-86285.9064809577,167779.353649712
3252.0,18298.7522230202,-94471.9445812435,175328.854881674
3253.0,-31012.717925302,-93208.6639491962,174213.536476622
3254.0,-78205.1603022878,-82581.7913446073,164512.007587316
3255.0,-120063.014956508,-63315.1024251093,146887.951324985
3256.0,-153734.611091844,-36721.0266762785,122544.830785633
3257.0,-176926.443416235,-4611.14602411172,93143.8186485074
3258.0,-188059.390849085,30827.3092722047,60690.5471758741
3259.0,-186376.237049999,67180.5475739186,27398.3994195092
3269.0,176800.276885258,93421.1352517478,3762.12460863803
3270.0,187927.999010279,58050.2257313319,36238.6324318952
3271.0,186248.659622133,21764.6156867179,69553.8517478948
3272.0,171878.178774282,-12961.5857111447,101439.08988693
3273.0,145797.25953158,-43760.8201283481,129723.35847786
3274.0,109784.459955545,-68533.3969339271,152481.296744769
3275.0,66294.9058744369,-85590.5381610768,168164.339954691
3276.0,18292.9155539473,-93769.4064334934,175706.196981343
3277.0,-30950.0530939636,-92512.280995318,174595.452628424
3278.0,-78078.360509367,-81904.4909083826,164910.351370701
3279.0,-119880.853560186,-62668.5254691784,147313.396760784
3280.0,-153509.661276038,-36114.7283350973,123006.139245966
3281.0,-176674.210378075,-4051.94024152423,93647.2379067462
3282.0,-187797.243063586,31335.8160479038,61239.383817346
3283.0,-186122.21027743,67638.2017235503,27992.7938771445
3293.0,176548.283142037,93870.9512857648,4352.95581238354
3294.0,187667.16143489,58549.5192199474,36783.0167072267
3295.0,185996.923974013,22313.3394768239,70051.8319075044
3296.0,171652.849517813,-12366.9151257891,101893.859788932
3297.0,145613.810274722,-43126.8801240806,130141.040675263
3298.0,109655.470813884,-67869.5968173833,152870.51889894
3299.0,66229.2007393891,-84908.3697285511,168535.639315432
3300.0,18294.9584334128,-93081.6518546309,176071.294037197
3301.0,-30880.4613626501,-91832.1326219213,174966.443994669
3302.0,-77946.064568528,-81244.6436210364,165298.877495189
3303.0,-119695.006351526,-62040.3040121543,147729.841713134
3304.0,-153283.09083286,-35527.3096309015,123458.917600614
3305.0,-176422.534392956,-3511.72409317665,94142.2176935493
3306.0,-187537.792345738,31825.6447102983,61779.485113271
3307.0,-185872.835306959,68077.8891064451,28577.7904982655
3317.0,176297.003303777,94313.9447351801,4924.0689066628
3318.0,187409.173802654,59041.6382826673,37307.9954367052
3319.0,185749.978498991,22854.1389936447,70531.0840586157
3320.0,171433.920972356,-11781.2654348848,102330.897214853
3321.0,145437.93138319,-42503.3292423797,130542.234998074
3322.0,109534.699985278,-67217.7317330774,153244.660721981
3323.0,66171.7952886673,-84239.7537069196,168893.33143636
3324.0,18304.8099820871,-92409.0273555679,176424.220544452
3325.0,-30804.0906995733,-91168.5438085436,175326.565631116
3326.0,-77808.4873258427,-80602.5388884823,165677.608700738
3327.0,-119505.740239924,-61430.6802873451,148137.265970254
3328.0,-153055.200338485,-34958.9572669207,123903.095022504
3329.0,-176171.728993257,-2990.62421103163,94628.6324024323
3330.0,-187281.343586519,32296.7291117971,62310.6702989748
3331.0,-185628.387391284,68499.6003170114,29153.1567916907
3341.0,176046.750514675,94749.9993015056,5475.33246372453
3342.0,187154.339242014,59526.4066500297,37813.4924890622
3343.0,185508.095434396,23386.7819954515,70991.5836997625
3344.0,171221.615741772,-11204.916989207,102750.222082689
3345.0,145269.780508356,-41890.4847579084,130926.995527284
3346.0,109422.229327149,-66578.1421436826,153603.797862463
3347.0,66122.6899673909,-83585.0384069956,169237.499467398
3348.0,18322.3892231738,-91751.8732083378,176765.052586521
3349.0,-30721.0979050972,-90521.8314488241,175675.872488672
3350.0,-77665.8505859635,-79978.4564900421,166046.566210293
3351.0,-119313.326740628,-60839.8857731718,148535.646769358
3352.0,-152826.292305175,-34409.8465532611,124338.597548928
3353.0,-175922.106844547,-2488.75572965749,95106.3531962717
3354.0,-187028.19806716,32749.0141653987,62832.7557802896
3355.0,-185389.135679315,68903.3360625233,29718.658306383
3365.0,175797.836871377,95178.9944935396,6006.62621971366
3366.0,186902.957102914,60003.6443313705,38299.4424651417
3367.0,185271.540768646,23911.0334982607,71433.3161644962
3368.0,171016.148141273,-10638.1514628623,103151.862844911
3369.0,145109.505544342,-41288.6635075146,131295.383263997
3370.0,109318.1301433,-65951.1660920212,153948.011072164
3371.0,66081.8745977274,-82944.5676533404,169568.229767403
3372.0,18347.6052193329,-91110.5231902847,177093.86761463
3373.0,-30631.6483916787,-89892.3041295632,176014.419224922
3374.0,-77518.3828240919,-79372.6664071203,166405.769586759
3375.0,-119118.041638599,-60268.1410827945,148924.958709443
3376.0,-152596.670820181,-33880.1413646233,124765.348056704
3377.0,-175673.979384441,-2006.22231447296,95575.2480470751
3378.0,-186778.653122858,33182.455748339,63345.5552357127
3379.0,-185155.342927912,69289.1070057788,30274.0587894853
3389.0,175550.573062588,95600.8056739481,6517.8410450879
3390.0,186655.322622969,60473.1677291312,38765.7906061495
3391.0,185040.573956986,24426.6559504452,71856.2764742773
3392.0,170817.723982321,-10081.2516299569,103535.856296615
3393.0,144957.244496906,-40698.1816331323,131647.465906568
3394.0,109222.463145849,-65337.1389274746,154277.385968021
3395.0,66049.3284365026,-82318.6805126017,169885.611667826
3396.0,18380.3572220015,-90485.3043326175,177410.744229951
3397.0,-30535.9159531227,-89280.2619163893,176342.260020237
3398.0,-77366.3188897104,-78785.4286603319,166755.236596226
3399.0,-118920.164647132,-59715.6558635009,149305.173671547
3400.0,-152366.641182798,-33369.994108455,125183.266245429
3401.0,-175427.656463093,-1543.11620043764,96035.1817838591
3402.0,-186533.001811475,33597.020595949,63848.8797260809
3403.0,-184927.26522166,69656.9335992307,30819.120350685
3413.0,175305.268010541,96015.3041147147,7008.87890544934
3414.0,186411.7265988,60934.7897613457,39212.4926929505
3415.0,184815.447645339,24933.4094142186,72260.4691836123
3416.0,170626.540368038,-9534.50113622045,103902.247377608
3417.0,144813.125364525,-40119.3543218573,131983.31762369
3418.0,109135.278430177,-64736.3930320257,154592.012792288
3419.0,66025.0202457438,-81707.7110240119,170189.737236902
3420.0,18420.5348326789,-89876.5366735542,177715.761968502
3421.0,-30434.0825236646,-88685.9961461768,176659.448398615
3422.0,-77209.8997026275,-78216.9931551142,167094.983077539
3423.0,-118719.979061809,-59182.6287057701,149676.260746448
3424.0,-152136.509540066,-32879.5457033627,125592.268628709
3425.0,-175183.445985753,-1099.5182409282,96486.0161484273
3426.0,-186291.532587598,33992.6861860568,64342.5378114688
3427.0,-184705.15170087,70006.8459110127,31353.6036326007
3437.0,175062.228514763,96422.3570612199,7479.65281304183
3438.0,186172.455062881,61388.3199919893,39639.5149367463
3439.0,184596.407402507,25431.0517536268,72645.9082178196
3440.0,170442.785499216,-8998.18426597706,104251.088968814
3441.0,144677.266031576,-39552.4955435835,132303.018823848
3442.0,109056.615462647,-64149.2575462956,154891.986171304
3443.0,66008.908375797,-81111.9879323617,170480.701044711
3444.0,18468.0181757183,-89284.5330162874,178009.00108906
3445.0,-30326.3379274034,-88109.7892263372,176966.037053451
3446.0,-77049.3719419013,-77667.5995358429,167425.022818271
3447.0,-118517.771410337,-58669.2470619334,150038.186169764
3448.0,-151906.582521647,-32408.925567592,125992.268533226
3449.0,-174941.653557839,-675.497966502887,96927.6098588329
3450.0,-186054.528982251,34369.4406143113,64826.3356750339
3451.0,-184489.244298013,70338.8834432575,31877.2679868282
3452.0,-170353.750177524,104783.076037563,326.766828094747
3461.0,174821.758898566,96821.8278047086,7930.08676920741
3462.0,185937.788966216,61833.5647688683,40046.8338614813
3463.0,184383.691460894,25919.3388286691,73012.616703818
3464.0,170266.638490945,-8472.58570486262,104582.441683427
3465.0,144549.77417351,-38997.9177866025,132606.655921551
3466.0,108986.503080863,-63576.0580959401,155177.404873218
3467.0,66000.9408606424,-80531.8344237386,170758.599929425
3468.0,18522.6780821417,-88709.5986919712,178290.542364352
3469.0,-30212.8796186471,-87551.9144411036,177262.077678354
3470.0,-76884.9877282231,-77137.4770484615,167745.367437164
3471.0,-118313.831098853,-58175.6871743251,150390.913264423
3472.0,-151677.166874408,-31958.251617363,126383.176105502
3473.0,-174702.582132971,-271.113653251407,97359.8186802937
3474.0,-185822.269288623,34727.282460805,65300.077253507
3475.0,-184279.777482782,70653.0949431621,32389.8716553307
3476.0,-170181.471380892,105059.530445269,872.846638427129
3485.0,174584.160658724,97213.575762872,8360.11569808023
3486.0,185708.003867184,62270.3273687077,40434.4361783352
3487.0,184177.53046595,26398.0246951529,73360.6267943388
3488.0,170098.269199917,-7957.99029870038,104896.373653232
3489.0,144430.747173904,-38455.9317915652,132894.321100754
3490.0,108924.959506176,-63017.116518764,155448.371565091
3491.0,66001.0555250118,-79967.56786434,171023.532765074
3492.0,18584.3762839828,-88152.0313279761,178560.466875753
3493.0,-30093.9124137266,-87012.635764921,177547.620803198
3494.0,-76717.0043003568,-76626.8444116209,168056.026273074
3495.0,-118108.450055266,-57702.1140128045,150734.402390416
3496.0,-151448.569097236,-31527.6302748307,126764.898326206
3497.0,-174466.531664392,113.587599588795,97782.4955033108
3498.0,-185595.026254113,35066.2206483868,65763.5643740046
3499.0,-184076.978015968,70949.5382072225,32891.1719567825
3500.0,-170017.051706901,105319.629671116,1406.31960523982
3509.0,174349.732118762,97597.456568268,8769.68537182542
3510.0,185483.369626868,62698.4081490804,40802.3186526714
3511.0,183978.147234511,26866.861809893,73689.9794859842
3512.0,169937.838062408,-7454.68280896007,105192.960310529
3513.0,144320.27205325,-37926.8462842191,133166.112075893
3514.0,108871.992368182,-62472.7505929308,155704.992569718
3515.0,66009.1801028925,-79419.499542657,171275.600231142
3516.0,18652.9656186435,-87612.1206215889,178818.855811734
3517.0,-29969.6482148562,-86492.2076830491,177822.715635517
3518.0,-76545.683686235,-76135.9096963256,168357.006280463
3519.0,-117901.922370237,-57248.6812215235,151068.610901798
3520.0,-151221.095076608,-31117.1564854465,127137.339031819
3521.0,-174233.798760238,478.569783078065,98195.4904287349
3522.0,-185373.066779009,35386.2742930725,66216.5968968531
3523.0,-183881.064712299,71228.2798791012,33380.9254775218
3524.0,-169860.646824208,105563.477027687,1926.90899805553
3533.0,174118.768086301,97973.3221642919,9158.75232772775
3534.0,185264.150111167,63117.6047068245,41150.4879638165
3535.0,183785.756522192,27325.6012408337,74000.7244315394
3536.0,169785.495942964,-6962.94766521862,105472.284166094
3537.0,144218.425409329,-37410.9677073324,133422.131850959
3538.0,108827.598740892,-61943.2737666303,155947.377622593
3539.0,66025.2323669995,-78887.9344153297,171514.904584314
3540.0,18728.2902427498,-87090.1481193844,179065.7902703
3541.0,-29840.3057266314,-85990.8750194712,178087.409907402
3542.0,-76371.2923693205,-75664.8702140628,168648.311931453
3543.0,-117694.54393637,-56815.5310748144,151393.493110823
3544.0,-150995.049723459,-30726.9137444718,127500.398943493
3545.0,-174004.676343062,823.80788341879,98598.6508595191
3546.0,-185156.651622122,35687.4725469534,66658.9728640819
3547.0,-183692.248212426,71489.3952415723,33858.8882667289
3548.0,-169712.40275809,105791.182728097,2434.33914363031
3557.0,173891.559514879,98341.0209084051,9527.28377744722
3558.0,185050.602900014,63527.7120425791,41478.9605580506
3559.0,183600.564799999,27773.992881695,74292.9197469654
3560.0,169641.383993774,-6483.0687150527,105734.434583597
3561.0,144125.273369024,-36908.5999522024,133662.48847703
3562.0,108791.765190281,-61428.9948895675,156175.639629362
3563.0,66049.120268781,-78373.1708569691,171741.5494327
3564.0,18810.1858549614,-86586.3870024676,179301.351065631
3565.0,-29706.110165739,-85508.8727722057,178341.749728009
3566.0,-76194.1009508347,-75213.9124133908,168929.945124495
3567.0,-117486.612086209,-56402.7944420463,151709.000259157
3568.0,-150770.73661186,-30356.9741323973,127853.975702917
3569.0,-173779.453314064,1149.28777853526,98991.8215988934
3570.0,-184946.035113658,35969.8544340168,67090.4886532607
3571.0,-183510.730764203,71732.9680030038,34324.8160354619
3572.0,-169572.455755166,106002.863637944,2928.33565660354
3581.0,173668.393170682,98700.3976823247,9875.25750875513
3582.0,184842.979003988,63928.5227310726,41787.7624951864
3583.0,183422.77004031,28211.7856707284,74566.6318134896
3584.0,169505.633524737,-6015.32897178413,105979.507550935
3585.0,144040.871551402,-36420.0440901831,133887.294808663
3586.0,108764.467832908,-60930.2179466435,156389.894424157
3587.0,66080.7420885309,-77875.5004142291,171955.639512819
3588.0,18898.4799272408,-86101.1018777765,179525.618539172
3589.0,-29567.2929644782,-85046.4259561087,178585.779441827
3590.0,-76014.383808462,-74783.2117849654,169201.905099632
3591.0,-117278.425229623,-56010.5907613195,152015.080496074
3592.0,-150548.457620027,-30007.398359022,128197.963915009
3593.0,-173558.414222428,1455.00612673168,99374.8449546831
3594.0,-184741.464875631,36233.4686792913,67510.9391363551
3595.0,-183336.706013403,71959.0900788244,34778.464359177
3596.0,-169440.932158803,106198.643024218,3408.62567182789
3605.0,173449.551304605,99051.2940088764,10202.6617800648
