Date/Time,DIVA PERIMETER ZONE:Zone Mean Air Temperature [C](Hourly),InteriorLights:Electricity [kWh](Hourly),InteriorEquipment:Electricity [kWh](Hourly),Heating:EnergyTransfer [kW](Hourly),Cooling:EnergyTransfer [ton-hr](Hourly) 
 01/17  07:00:00,22.0,40268.23,13720.01,376151327.58,0.0
 01/17  08:00:00,22.0,80536.46,27440.02,370676679.38,0.0
 01/17  09:00:00,22.0,382548.21,130340.1,350880752.35,0.0
 01/17  10:00:00,22.0,382548.21,130340.1,331557359.5,0.0
 01/17  11:00:00,22.0,382548.21,130340.1,327155355.08,0.0
 01/17  12:00:00,22.0,382548.21,130340.1,330481829.74,0.0
 01/17  13:00:00,22.0,201341.16,68600.05,334631710.74,0.0
 01/17  14:00:00,22.0,382548.21,130340.1,333013215.5,0.0
 01/17  15:00:00,22.0,382548.21,130340.1,329549990.32,0.0
 01/17  16:00:00,22.0,382548.21,130340.1,325523553.26,0.0
 01/17  17:00:00,22.0,382548.21,130340.1,326752842.98,0.0
 01/17  18:00:00,22.0,120804.7,41160.03,330776857.73,0.0
 01/17  19:00:00,22.0,40268.23,13720.01,335200705.81,0.0
 01/17  20:00:00,18.38,40268.23,13720.01,0.0,0.0
 01/17  21:00:00,15.04,20134.12,6860.01,158854735.84,0.0
 01/17  22:00:00,15.0,20134.12,6860.01,201443855.25,0.0
 01/17  23:00:00,15.0,20134.12,6860.01,215465805.34,0.0
 01/17  24:00:00,15.0,20134.12,6860.01,233643927.64,0.0
 01/18  01:00:00,15.0,0.0,0.0,251441595.54,0.0
 01/18  02:00:00,15.0,0.0,0.0,262321535.95,0.0
 01/18  03:00:00,15.0,0.0,0.0,268231716.94,0.0
 01/18  04:00:00,15.0,0.0,0.0,274671274.57,0.0
 01/18  05:00:00,15.0,0.0,0.0,293902279.53,0.0
 01/18  06:00:00,21.91,0.0,0.0,740030267.42,0.0
 01/18  07:00:00,22.0,40268.23,13720.01,508708681.49,0.0
 01/18  08:00:00,22.0,80536.46,27440.02,507617907.61,0.0
 01/18  09:00:00,22.0,382548.21,130340.1,489604569.72,0.0
 01/18  10:00:00,22.0,382548.21,130340.1,471953463.09,0.0
 01/18  11:00:00,22.0,382548.21,130340.1,448313570.47,0.0
 01/18  12:00:00,22.0,382548.21,130340.1,420940501.85,0.0
 01/18  13:00:00,22.0,201341.16,68600.05,393894219.7,0.0
 01/18  14:00:00,22.0,382548.21,130340.1,382007153.63,0.0
 01/18  15:00:00,22.0,382548.21,130340.1,379230881.22,0.0
 01/18  16:00:00,22.0,382548.21,130340.1,376383904.69,0.0
 01/18  17:00:00,22.0,382548.21,130340.1,396409139.18,0.0
 01/18  18:00:00,22.0,120804.7,41160.03,430682729.4,0.0
 01/18  19:00:00,22.0,40268.23,13720.01,465205137.93,0.0
 01/18  20:00:00,17.21,40268.23,13720.01,76406346.56,0.0
 01/18  21:00:00,15.0,20134.12,6860.01,326164886.66,0.0
 01/18  22:00:00,15.0,20134.12,6860.01,332960117.44,0.0
 01/18  23:00:00,15.0,20134.12,6860.01,346312376.69,0.0
 01/18  24:00:00,15.0,20134.12,6860.01,364917568.02,0.0
 01/19  01:00:00,15.0,0.0,0.0,383159965.99,0.0
 01/19  02:00:00,15.0,0.0,0.0,394101195.97,0.0
 01/19  03:00:00,15.0,0.0,0.0,402719135.79,0.0
 01/19  04:00:00,15.0,0.0,0.0,410968138.63,0.0
 01/19  05:00:00,15.0,0.0,0.0,402745154.03,0.0
 01/19  06:00:00,21.91,0.0,0.0,801405295.4,0.0
 01/19  07:00:00,22.0,40268.23,13720.01,527293057.83,0.0
 01/19  08:00:00,22.0,80536.46,27440.02,521400570.07,0.0
 01/19  09:00:00,22.0,382548.21,130340.1,523330859.99,0.0
 01/19  10:00:00,22.0,382548.21,130340.1,525209782.56,0.0
 01/19  11:00:00,22.0,382548.21,130340.1,524201814.87,0.0
 01/19  12:00:00,22.0,382548.21,130340.1,521242692.05,0.0
 01/19  13:00:00,22.0,201341.16,68600.05,518288286.76,0.0
 01/19  14:00:00,22.0,382548.21,130340.1,513876983.36,0.0
 01/19  15:00:00,22.0,382548.21,130340.1,506994715.34,0.0
 01/19  16:00:00,22.0,382548.21,130340.1,500593751.27,0.0
 01/19  17:00:00,22.0,382548.21,130340.1,497013848.25,0.0
 01/19  18:00:00,22.0,120804.7,41160.03,496020317.21,0.0
 01/19  19:00:00,22.0,40268.23,13720.01,494457999.38,0.0
 01/19  20:00:00,17.1,40268.23,13720.01,88213187.2,0.0
 01/19  21:00:00,15.0,20134.12,6860.01,329432575.42,0.0
 01/19  22:00:00,15.0,20134.12,6860.01,327217481.54,0.0
 01/19  23:00:00,15.0,20134.12,6860.01,314681744.09,0.0
 01/19  24:00:00,15.0,20134.12,6860.01,294479005.94,0.0
 01/20  01:00:00,15.0,0.0,0.0,275081121.94,0.0
 01/20  02:00:00,15.0,0.0,0.0,271340902.11,0.0
 01/20  03:00:00,15.0,0.0,0.0,277681833.59,0.0
 01/20  04:00:00,15.0,0.0,0.0,283525900.92,0.0
 01/20  05:00:00,15.0,0.0,0.0,279523575.46,0.0
 01/20  06:00:00,21.92,0.0,0.0,686048679.96,0.0
 01/20  07:00:00,22.0,40268.23,13720.01,422630314.48,0.0
 01/20  08:00:00,22.0,80536.46,27440.02,421769534.86,0.0
 01/20  09:00:00,22.0,382548.21,130340.1,426419248.74,0.0
 01/20  10:00:00,22.0,382548.21,130340.1,431415050.26,0.0
 01/20  11:00:00,22.0,382548.21,130340.1,431973471.91,0.0
 01/20  12:00:00,22.0,382548.21,130340.1,429585947.2,0.0
 01/20  13:00:00,22.0,201341.16,68600.05,427273040.85,0.0
 01/20  14:00:00,22.0,382548.21,130340.1,427952146.91,0.0
 01/20  15:00:00,22.0,382548.21,130340.1,431993787.04,0.0
 01/20  16:00:00,22.0,382548.21,130340.1,435319417.64,0.0
 01/20  17:00:00,22.0,382548.21,130340.1,439290327.76,0.0
 01/20  18:00:00,22.0,120804.7,41160.03,444448071.11,0.0
 01/20  19:00:00,22.0,40268.23,13720.01,449512438.34,0.0
 01/20  20:00:00,17.37,40268.23,13720.01,54001817.09,0.0
 01/20  21:00:00,15.0,20134.12,6860.01,296977024.67,0.0
 01/20  22:00:00,15.0,20134.12,6860.01,301252098.59,0.0
 01/20  23:00:00,15.0,20134.12,6860.01,304735313.82,0.0
 01/20  24:00:00,15.0,20134.12,6860.01,305768292.79,0.0
 01/21  01:00:00,15.0,0.0,0.0,307422499.64,0.0
 01/21  02:00:00,15.0,0.0,0.0,314426195.19,0.0
 01/21  03:00:00,15.0,0.0,0.0,324126037.97,0.0
 01/21  04:00:00,15.0,0.0,0.0,333841589.41,0.0
 01/21  05:00:00,15.0,0.0,0.0,339025507.22,0.0
 01/21  06:00:00,15.0,0.0,0.0,339750077.5,0.0
 01/21  07:00:00,15.0,40268.23,13720.01,341101107.1,0.0
 01/21  08:00:00,15.0,40268.23,13720.01,342011692.02,0.0
 01/21  09:00:00,15.0,120804.7,41160.03,341899583.43,0.0
 01/21  10:00:00,15.0,120804.7,41160.03,341861600.15,0.0
 01/21  11:00:00,15.0,120804.7,41160.03,338796599.18,0.0
 01/21  12:00:00,15.0,120804.7,41160.03,335428425.2,0.0
 01/21  13:00:00,15.0,40268.23,13720.01,331578254.72,0.0
 01/21  14:00:00,15.0,40268.23,13720.01,328252788.95,0.0
 01/21  15:00:00,15.0,40268.23,13720.01,325836525.44,0.0
 01/21  16:00:00,15.0,40268.23,13720.01,323231648.58,0.0
 01/21  17:00:00,15.0,40268.23,13720.01,323731121.44,0.0
 01/21  18:00:00,15.0,0.0,0.0,324718686.35,0.0
 01/21  19:00:00,15.0,0.0,0.0,326262700.76,0.0
 01/21  20:00:00,15.0,0.0,0.0,326982708.1,0.0
 01/21  21:00:00,15.0,0.0,0.0,326878499.19,0.0
 01/21  22:00:00,15.0,0.0,0.0,326896403.94,0.0
 01/21  23:00:00,15.0,0.0,0.0,326908441.51,0.0
 01/21  24:00:00,15.0,0.0,0.0,328205474.69,0.0
 01/22  01:00:00,15.0,0.0,0.0,328986422.01,0.0
 01/22  02:00:00,15.0,0.0,0.0,327489876.68,0.0
 01/22  03:00:00,15.0,0.0,0.0,326379799.31,0.0
 01/22  04:00:00,15.0,0.0,0.0,324756626.85,0.0
 01/22  05:00:00,15.0,0.0,0.0,323648918.39,0.0
 01/22  06:00:00,15.0,0.0,0.0,323525774.29,0.0
 01/22  07:00:00,15.0,0.0,0.0,323318725.86,0.0
 01/22  08:00:00,15.0,0.0,0.0,315538340.04,0.0
 01/22  09:00:00,15.0,0.0,0.0,303531244.32,0.0
 01/22  10:00:00,15.0,0.0,0.0,291484737.93,0.0
 01/22  11:00:00,15.0,0.0,0.0,280829513.61,0.0
 01/22  12:00:00,15.0,0.0,0.0,271091212.8,0.0
 01/22  13:00:00,15.0,0.0,0.0,261570620.09,0.0
 01/22  14:00:00,15.0,0.0,0.0,249282558.53,0.0
 01/22  15:00:00,15.0,0.0,0.0,236764436.43,0.0
 01/22  16:00:00,15.0,0.0,0.0,223744451.47,0.0
 01/22  17:00:00,15.0,0.0,0.0,217269609.42,0.0
 01/22  18:00:00,15.0,0.0,0.0,215208320.63,0.0
 01/22  19:00:00,15.0,0.0,0.0,213131264.33,0.0
 01/22  20:00:00,15.0,0.0,0.0,215238635.02,0.0
 01/22  21:00:00,15.0,0.0,0.0,221310274.21,0.0
 01/22  22:00:00,15.0,0.0,0.0,226814083.93,0.0
 01/22  23:00:00,15.0,0.0,0.0,227103135.55,0.0
 01/22  24:00:00,15.0,0.0,0.0,226231751.62,0.0
 01/23  01:00:00,15.0,0.0,0.0,224822759.45,0.0
 01/23  02:00:00,15.0,0.0,0.0,235574937.23,0.0
 01/23  03:00:00,15.0,0.0,0.0,252936765.88,0.0
 01/23  04:00:00,15.0,0.0,0.0,270951067.91,0.0
 01/23  05:00:00,15.0,0.0,0.0,286877895.24,0.0
 01/23  06:00:00,21.92,0.0,0.0,714848122.54,0.0
 01/23  07:00:00,22.0,40268.23,13720.01,475155229.91,0.0
 01/23  08:00:00,22.0,80536.46,27440.02,469178317.55,0.0
 01/23  09:00:00,22.0,382548.21,130340.1,451142138.41,0.0
 01/23  10:00:00,22.0,382548.21,130340.1,433546177.88,0.0
 01/23  11:00:00,22.0,382548.21,130340.1,418849222.34,0.0
 01/23  12:00:00,22.0,382548.21,130340.1,404431253.59,0.0
 01/23  13:00:00,22.0,201341.16,68600.05,390948865.42,0.0
 01/23  14:00:00,22.0,382548.21,130340.1,395826603.48,0.0
 01/23  15:00:00,22.0,382548.21,130340.1,411510877.85,0.0
 01/23  16:00:00,22.0,382548.21,130340.1,427257021.39,0.0
 01/23  17:00:00,22.0,382548.21,130340.1,421035658.37,0.0
 01/23  18:00:00,22.0,120804.7,41160.03,402013640.83,0.0
 01/23  19:00:00,22.0,40268.23,13720.01,383056037.96,0.0
 01/23  20:00:00,17.96,40268.23,13720.01,0.0,0.0
 01/23  21:00:00,15.0,20134.12,6860.01,200578213.82,0.0
 01/23  22:00:00,15.0,20134.12,6860.01,197631258.01,0.0
 01/23  23:00:00,15.0,20134.12,6860.01,203243257.77,0.0
 01/23  24:00:00,15.0,20134.12,6860.01,218846426.54,0.0
 01/24  01:00:00,15.0,0.0,0.0,233863829.99,0.0
 01/24  02:00:00,15.0,0.0,0.0,246572893.37,0.0
 01/24  03:00:00,15.0,0.0,0.0,258314219.89,0.0
 01/24  04:00:00,15.0,0.0,0.0,269992630.44,0.0
 01/24  05:00:00,15.0,0.0,0.0,276034761.3,0.0
 01/24  06:00:00,21.92,0.0,0.0,689007101.03,0.0
 01/24  07:00:00,22.0,40268.23,13720.01,440925658.11,0.0
 01/24  08:00:00,22.0,80536.46,27440.02,446123026.33,0.0
 01/24  09:00:00,22.0,382548.21,130340.1,454446749.48,0.0
 01/24  10:00:00,22.0,382548.21,130340.1,462644370.13,0.0
 01/24  11:00:00,22.0,382548.21,130340.1,457828310.32,0.0
 01/24  12:00:00,22.0,382548.21,130340.1,445666537.21,0.0
 01/24  13:00:00,22.0,201341.16,68600.05,433789859.28,0.0
 01/24  14:00:00,22.0,382548.21,130340.1,438405063.04,0.0
 01/24  15:00:00,22.0,382548.21,130340.1,454504362.5,0.0
 01/24  16:00:00,22.0,382548.21,130340.1,470257857.96,0.0
 01/24  17:00:00,22.0,382548.21,130340.1,471669723.69,0.0
 01/24  18:00:00,22.0,120804.7,41160.03,463316291.05,0.0
 01/24  19:00:00,22.0,40268.23,13720.01,455605670.77,0.0
 01/24  20:00:00,17.31,40268.23,13720.01,60881096.25,0.0
 01/24  21:00:00,15.0,20134.12,6860.01,308101385.35,0.0
 01/24  22:00:00,15.0,20134.12,6860.01,317062349.06,0.0
 01/24  23:00:00,15.0,20134.12,6860.01,314412092.0,0.0
 01/24  24:00:00,15.0,20134.12,6860.01,303816968.73,0.0
 01/25  01:00:00,15.0,0.0,0.0,293849345.53,0.0
 01/25  02:00:00,15.0,0.0,0.0,299608583.19,0.0
 01/25  03:00:00,15.0,0.0,0.0,312844461.64,0.0
 01/25  04:00:00,15.0,0.0,0.0,326748976.28,0.0
 01/25  05:00:00,15.0,0.0,0.0,338586056.05,0.0
 01/25  06:00:00,21.91,0.0,0.0,764504184.96,0.0
 01/25  07:00:00,22.0,40268.23,13720.01,518403646.64,0.0
 01/25  08:00:00,22.0,80536.46,27440.02,509704069.44,0.0
 01/25  09:00:00,22.0,382548.21,130340.1,487915248.41,0.0
 01/25  10:00:00,22.0,382548.21,130340.1,467270954.23,0.0
 01/25  11:00:00,22.0,382548.21,130340.1,458336830.95,0.0
 01/25  12:00:00,22.0,382548.21,130340.1,456021998.55,0.0
 01/25  13:00:00,22.0,201341.16,68600.05,453828152.42,0.0
 01/25  14:00:00,22.0,382548.21,130340.1,448106727.8,0.0
 01/25  15:00:00,22.0,382548.21,130340.1,439169846.32,0.0
 01/25  16:00:00,22.0,382548.21,130340.1,430921819.51,0.0
 01/25  17:00:00,22.0,382548.21,130340.1,449876591.6,0.0
 01/25  18:00:00,22.0,120804.7,41160.03,486725744.7,0.0
 01/25  19:00:00,22.0,40268.23,13720.01,522973844.11,0.0
 01/25  20:00:00,16.87,40268.23,13720.01,140270864.14,0.0
 01/25  21:00:00,15.0,20134.12,6860.01,425016924.43,0.0
 01/25  22:00:00,15.0,20134.12,6860.01,457675759.46,0.0
 01/25  23:00:00,15.0,20134.12,6860.01,469996364.64,0.0
 01/25  24:00:00,15.0,20134.12,6860.01,471465119.69,0.0
 01/26  01:00:00,15.0,0.0,0.0,472416166.97,0.0
 01/26  02:00:00,15.0,0.0,0.0,482023535.3,0.0
 01/26  03:00:00,15.0,0.0,0.0,495423746.28,0.0
 01/26  04:00:00,15.0,0.0,0.0,509607882.1,0.0
 01/26  05:00:00,15.0,0.0,0.0,505833909.04,0.0
 01/26  06:00:00,21.91,0.0,0.0,910603008.27,0.0
 01/26  07:00:00,22.0,40268.23,13720.01,640113420.84,0.0
 01/26  08:00:00,22.0,80536.46,27440.02,625511583.01,0.0
 01/26  09:00:00,22.0,382548.21,130340.1,613760251.7,0.0
 01/26  10:00:00,22.0,382548.21,130340.1,601654896.95,0.0
 01/26  11:00:00,22.0,382548.21,130340.1,583564758.71,0.0
 01/26  12:00:00,22.0,382548.21,130340.1,561343457.75,0.0
 01/26  13:00:00,22.0,201341.16,68600.05,539962444.33,0.0
 01/26  14:00:00,22.0,382548.21,130340.1,528931950.75,0.0
 01/26  15:00:00,22.0,382548.21,130340.1,523545189.96,0.0
 01/26  16:00:00,22.0,382548.21,130340.1,518353628.0,0.0
 01/26  17:00:00,22.0,382548.21,130340.1,519621881.09,0.0
 01/26  18:00:00,22.0,120804.7,41160.03,524878004.97,0.0
 01/26  19:00:00,22.0,40268.23,13720.01,530050669.8,0.0
 01/26  20:00:00,16.92,40268.23,13720.01,119023605.36,0.0
 01/26  21:00:00,15.0,20134.12,6860.01,364266218.56,0.0
 01/26  22:00:00,15.0,20134.12,6860.01,361257434.59,0.0
 01/26  23:00:00,15.0,20134.12,6860.01,359015667.54,0.0
 01/26  24:00:00,15.0,20134.12,6860.01,356737655.19,0.0
 01/27  01:00:00,15.0,0.0,0.0,354230892.6,0.0
 01/27  02:00:00,15.0,0.0,0.0,351764114.41,0.0
 01/27  03:00:00,15.0,0.0,0.0,351148115.46,0.0
 01/27  04:00:00,15.0,0.0,0.0,349818751.03,0.0
 01/27  05:00:00,15.0,0.0,0.0,348943969.22,0.0
 01/27  06:00:00,21.91,0.0,0.0,764188521.61,0.0
 01/27  07:00:00,22.0,40268.23,13720.01,508391293.32,0.0
 01/27  08:00:00,22.0,80536.46,27440.02,506668572.8,0.0
 01/27  09:00:00,22.0,382548.21,130340.1,503827446.22,0.0
 01/27  10:00:00,22.0,382548.21,130340.1,501418028.05,0.0
 01/27  11:00:00,22.0,382548.21,130340.1,497418261.8,0.0
 01/27  12:00:00,22.0,382548.21,130340.1,493888929.4,0.0
 01/27  13:00:00,22.0,201341.16,68600.05,489953547.05,0.0
 01/27  14:00:00,22.0,382548.21,130340.1,483285755.4,0.0
 01/27  15:00:00,22.0,382548.21,130340.1,476132723.01,0.0
 01/27  16:00:00,22.0,382548.21,130340.1,468908203.92,0.0
 01/27  17:00:00,22.0,382548.21,130340.1,466449092.15,0.0
 01/27  18:00:00,22.0,120804.7,41160.03,468439154.83,0.0
 01/27  19:00:00,22.0,40268.23,13720.01,469840742.35,0.0
 01/27  20:00:00,17.18,40268.23,13720.01,84796662.37,0.0
 01/27  21:00:00,15.0,20134.12,6860.01,362686753.29,0.0
 01/27  22:00:00,15.0,20134.12,6860.01,396712924.23,0.0
 01/27  23:00:00,15.0,20134.12,6860.01,399318891.75,0.0
 01/27  24:00:00,15.0,20134.12,6860.01,382356137.82,0.0
 01/28  01:00:00,15.0,0.0,0.0,365561576.23,0.0
 01/28  02:00:00,15.0,0.0,0.0,359375945.37,0.0
 01/28  03:00:00,15.0,0.0,0.0,357918470.35,0.0
 01/28  04:00:00,15.0,0.0,0.0,357048549.37,0.0
 01/28  05:00:00,15.0,0.0,0.0,352723577.09,0.0
 01/28  06:00:00,15.0,0.0,0.0,344029857.31,0.0
 01/28  07:00:00,15.0,40268.23,13720.01,335766892.75,0.0
 01/28  08:00:00,15.0,40268.23,13720.01,326962325.96,0.0
 01/28  09:00:00,15.0,120804.7,41160.03,315841624.07,0.0
 01/28  10:00:00,15.0,120804.7,41160.03,305326190.39,0.0
 01/28  11:00:00,15.0,120804.7,41160.03,292592121.97,0.0
 01/28  12:00:00,15.0,120804.7,41160.03,278094828.63,0.0
 01/28  13:00:00,15.0,40268.23,13720.01,263789479.45,0.0
 01/28  14:00:00,15.0,40268.23,13720.01,246520886.06,0.0
 01/28  15:00:00,15.0,40268.23,13720.01,229061078.88,0.0
 01/28  16:00:00,15.0,40268.23,13720.01,210994836.87,0.0
 01/28  17:00:00,15.0,40268.23,13720.01,226071977.46,0.0
 01/28  18:00:00,15.0,0.0,0.0,260319714.01,0.0
 01/28  19:00:00,15.0,0.0,0.0,295586200.67,0.0
 01/28  20:00:00,15.0,0.0,0.0,300256167.53,0.0
 01/28  21:00:00,15.0,0.0,0.0,284359924.93,0.0
 01/28  22:00:00,15.0,0.0,0.0,269119074.6,0.0
 01/28  23:00:00,15.0,0.0,0.0,269728732.82,0.0
 01/28  24:00:00,15.0,0.0,0.0,280808739.1,0.0
 01/29  01:00:00,15.0,0.0,0.0,291320952.53,0.0
 01/29  02:00:00,15.0,0.0,0.0,303977282.59,0.0
 01/29  03:00:00,15.0,0.0,0.0,318502199.28,0.0
 01/29  04:00:00,15.0,0.0,0.0,333095632.13,0.0
 01/29  05:00:00,15.0,0.0,0.0,349285412.68,0.0
 01/29  06:00:00,15.0,0.0,0.0,367777024.24,0.0
 01/29  07:00:00,15.0,0.0,0.0,385833165.89,0.0
 01/29  08:00:00,15.0,0.0,0.0,389264139.23,0.0
 01/29  09:00:00,15.0,0.0,0.0,385885235.48,0.0
 01/29  10:00:00,15.0,0.0,0.0,381850713.84,0.0
 01/29  11:00:00,15.0,0.0,0.0,350547593.76,0.0
 01/29  12:00:00,15.0,0.0,0.0,304176108.37,0.0
 01/29  13:00:00,15.0,0.0,0.0,258438323.17,0.0
 01/29  14:00:00,15.0,0.0,0.0,235306975.37,0.0
 01/29  15:00:00,15.0,0.0,0.0,225773088.46,0.0
 01/29  16:00:00,15.0,0.0,0.0,216256039.49,0.0
 01/29  17:00:00,15.0,0.0,0.0,225870129.11,0.0
 01/29  18:00:00,15.0,0.0,0.0,245629951.39,0.0
 01/29  19:00:00,15.0,0.0,0.0,266108899.51,0.0
 01/29  20:00:00,15.0,0.0,0.0,269703962.83,0.0
 01/29  21:00:00,15.0,0.0,0.0,262604240.7,0.0
 01/29  22:00:00,15.0,0.0,0.0,255516158.91,0.0
 01/29  23:00:00,15.0,0.0,0.0,261932422.58,0.0
 01/29  24:00:00,15.0,0.0,0.0,274851866.83,0.0
 01/30  01:00:00,15.0,0.0,0.0,288354401.18,0.0
 01/30  02:00:00,15.0,0.0,0.0,293769955.28,0.0
 01/30  03:00:00,15.0,0.0,0.0,293776804.9,0.0
 01/30  04:00:00,15.0,0.0,0.0,293817294.72,0.0
 01/30  05:00:00,15.0,0.0,0.0,295328982.13,0.0
 01/30  06:00:00,21.92,0.0,0.0,718841313.56,0.0
 01/30  07:00:00,22.0,40268.23,13720.01,464596405.61,0.0
 01/30  08:00:00,22.0,80536.46,27440.02,463471842.86,0.0
 01/30  09:00:00,22.0,382548.21,130340.1,461934749.91,0.0
 01/30  10:00:00,22.0,382548.21,130340.1,460405295.65,0.0
 01/30  11:00:00,22.0,382548.21,130340.1,445337862.42,0.0
 01/30  12:00:00,22.0,382548.21,130340.1,423006312.43,0.0
 01/30  13:00:00,22.0,201341.16,68600.05,401224482.94,0.0
 01/30  14:00:00,22.0,382548.21,130340.1,395593687.22,0.0
 01/30  15:00:00,22.0,382548.21,130340.1,400201424.8,0.0
 01/30  16:00:00,22.0,382548.21,130340.1,404760120.64,0.0
 01/30  17:00:00,22.0,382548.21,130340.1,412223566.65,0.0
 01/30  18:00:00,22.0,120804.7,41160.03,420558417.86,0.0
 01/30  19:00:00,22.0,40268.23,13720.01,429285757.9,0.0
 01/30  20:00:00,17.48,40268.23,13720.01,41511754.1,0.0
 01/30  21:00:00,15.0,20134.12,6860.01,289970740.56,0.0
 01/30  22:00:00,15.0,20134.12,6860.01,301128921.14,0.0
 01/30  23:00:00,15.0,20134.12,6860.01,302514754.45,0.0
 01/30  24:00:00,15.0,20134.12,6860.01,297559606.45,0.0
 01/31  01:00:00,15.0,0.0,0.0,292635185.99,0.0
 01/31  02:00:00,15.0,0.0,0.0,286379925.17,0.0
 01/31  03:00:00,15.0,0.0,0.0,279154523.82,0.0
 01/31  04:00:00,15.0,0.0,0.0,271828709.49,0.0
 01/31  05:00:00,15.0,0.0,0.0,277957914.37,0.0
 01/31  06:00:00,21.92,0.0,0.0,707046625.83,0.0
 01/31  07:00:00,22.0,40268.23,13720.01,466883067.9,0.0
 01/31  08:00:00,22.0,80536.46,27440.02,465486378.01,0.0
 01/31  09:00:00,22.0,382548.21,130340.1,456505769.11,0.0
 01/31  10:00:00,22.0,382548.21,130340.1,447469471.16,0.0
 01/31  11:00:00,22.0,382548.21,130340.1,429757544.56,0.0
 01/31  12:00:00,22.0,382548.21,130340.1,409263532.26,0.0
 01/31  13:00:00,22.0,201341.16,68600.05,388478639.03,0.0
 01/31  14:00:00,22.0,382548.21,130340.1,381551782.29,0.0
 01/31  15:00:00,22.0,382548.21,130340.1,382131912.2,0.0
 01/31  16:00:00,22.0,382548.21,130340.1,383449725.28,0.0
 01/31  17:00:00,22.0,382548.21,130340.1,387071443.07,0.0
 01/31  18:00:00,22.0,120804.7,41160.03,391983739.37,0.0
 01/31  19:00:00,22.0,40268.23,13720.01,395434552.59,0.0
 01/31  20:00:00,17.77,40268.23,13720.01,10956654.91,0.0
 01/31  21:00:00,15.0,20134.12,6860.01,242639366.94,0.0
 01/31  22:00:00,15.0,20134.12,6860.01,247309316.25,0.0
 01/31  23:00:00,15.0,20134.12,6860.01,252884406.87,0.0
 01/31  24:00:00,15.0,20134.12,6860.01,259994262.03,0.0
 02/01  01:00:00,15.0,0.0,0.0,266754940.78,0.0
 02/01  02:00:00,15.0,0.0,0.0,274056996.83,0.0
 02/01  03:00:00,15.0,0.0,0.0,278997828.95,0.0
 02/01  04:00:00,15.0,0.0,0.0,281851262.1,0.0
 02/01  05:00:00,15.0,0.0,0.0,283082954.8,0.0
 02/01  06:00:00,21.92,0.0,0.0,704743199.63,0.0
 02/01  07:00:00,22.0,40268.23,13720.01,432759010.37,0.0
 02/01  08:00:00,22.0,80536.46,27440.02,415454795.78,0.0
 02/01  09:00:00,22.0,382548.21,130340.1,398747725.48,0.0
 02/01  10:00:00,22.0,382548.21,130340.1,383030214.96,0.0
 02/01  11:00:00,22.0,382548.21,130340.1,369885480.63,0.0
 02/01  12:00:00,22.0,382548.21,130340.1,359240945.18,0.0
 02/01  13:00:00,22.0,201341.16,68600.05,348051677.5,0.0
 02/01  14:00:00,22.0,382548.21,130340.1,346192366.42,0.0
 02/01  15:00:00,22.0,382548.21,130340.1,349405058.5,0.0
 02/01  16:00:00,22.0,382548.21,130340.1,353021357.29,0.0
 02/01  17:00:00,22.0,382548.21,130340.1,360869333.72,0.0
 02/01  18:00:00,22.0,120804.7,41160.03,370902894.79,0.0
 02/01  19:00:00,22.0,40268.23,13720.01,380943921.35,0.0
 02/01  20:00:00,17.91,40268.23,13720.01,0.0,0.0
 02/01  21:00:00,15.0,20134.12,6860.01,239278201.53,0.0
 02/01  22:00:00,15.0,20134.12,6860.01,249525917.79,0.0
 02/01  23:00:00,15.0,20134.12,6860.01,257765040.4,0.0
 02/01  24:00:00,15.0,20134.12,6860.01,263555946.82,0.0
 02/02  01:00:00,15.0,0.0,0.0,269958308.04,0.0
 02/02  02:00:00,15.0,0.0,0.0,274242039.96,0.0
 02/02  03:00:00,15.0,0.0,0.0,278206366.63,0.0
 02/02  04:00:00,15.0,0.0,0.0,281560679.46,0.0
 02/02  05:00:00,15.0,0.0,0.0,285502295.79,0.0
 02/02  06:00:00,21.92,0.0,0.0,711024898.79,0.0
 02/02  07:00:00,22.0,40268.23,13720.01,457464663.98,0.0
 02/02  08:00:00,22.0,80536.46,27440.02,458827537.3,0.0
 02/02  09:00:00,22.0,382548.21,130340.1,459797229.03,0.0
 02/02  10:00:00,22.0,382548.21,130340.1,460472764.08,0.0
 02/02  11:00:00,22.0,382548.21,130340.1,455680876.88,0.0
 02/02  12:00:00,22.0,382548.21,130340.1,449707042.98,0.0
 02/02  13:00:00,22.0,201341.16,68600.05,443352302.55,0.0
 02/02  14:00:00,22.0,382548.21,130340.1,440111009.97,0.0
 02/02  15:00:00,22.0,382548.21,130340.1,439882971.51,0.0
 02/02  16:00:00,22.0,382548.21,130340.1,439867019.15,0.0
 02/02  17:00:00,22.0,382548.21,130340.1,442937561.41,0.0
 02/02  18:00:00,22.0,120804.7,41160.03,446591338.55,0.0
 02/02  19:00:00,22.0,40268.23,13720.01,450759764.12,0.0
 02/02  20:00:00,17.38,40268.23,13720.01,52392752.99,0.0
 02/02  21:00:00,15.0,20134.12,6860.01,300040287.19,0.0
 02/02  22:00:00,15.0,20134.12,6860.01,306162108.6,0.0
 02/02  23:00:00,15.0,20134.12,6860.01,311183931.33,0.0
 02/02  24:00:00,15.0,20134.12,6860.01,314637472.65,0.0
 02/03  01:00:00,15.0,0.0,0.0,318720832.42,0.0
 02/03  02:00:00,15.0,0.0,0.0,322153495.32,0.0
